id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
234117,,2016,True,Clear,3,6641,13870,3R - Civilians,6641,15002,3R - Civilians,6641,6641,3R,9999,1,Civilians,1,"""All Africa,2016-12-20,Mayhem By New Group""",All Africa,2016-12-20,Mayhem By New Group,HRW,1,Degaulle village,,Ouham-Pendé province,Koui region,6.936024,15.449854,POINT (15.449854 6.936024),139351,Central African Republic,482,Africa,2,2,09/27/2016 00:00:00,09/28/2016 00:00:00,0,0,17,0,17,17,17,
234119,,2016,True,Clear,3,6641,13870,3R - Civilians,6641,15002,3R - Civilians,6641,6641,3R,9999,1,Civilians,1,"""All Africa,2016-12-20,Mayhem By New Group""",All Africa,2016-12-20,Mayhem By New Group,"witness, HRW",1,Sangoldoro village,,Ouham-Pendé province,Koui region,6.779093,15.293645,POINT (15.293645 6.779093),139351,Central African Republic,482,Africa,1,1,01/23/2016 00:00:00,01/23/2016 00:00:00,0,0,2,0,2,2,2,
234124,,2016,True,Clear,3,6641,13870,3R - Civilians,6641,15002,3R - Civilians,6641,6641,3R,9999,1,Civilians,1,"""All Africa,2016-12-20,Mayhem By New Group""",All Africa,2016-12-20,Mayhem By New Group,HRW,1,Bouzou village,,Ouham-Pendé province,Koui region,6.845106,15.181429,POINT (15.181429 6.845106),139351,Central African Republic,482,Africa,1,4,09/12/2016 00:00:00,09/25/2016 00:00:00,0,0,2,0,2,2,2,
234129,,2016,True,Clear,3,6641,13870,3R - Civilians,6641,15002,3R - Civilians,6641,6641,3R,9999,1,Civilians,1,"""PANAPRESS - Pan African News Agency,2016-12-20,Kenya: New armed group in CAR causes mayhem - Rights group says""",PANAPRESS - Pan African News Agency,2016-12-20,Kenya: New armed group in CAR causes mayhem - Rights group says,"Lewis Mudge, Africa researcher at Human Rights Watch",3,Koui region,,Ouham-Pendé province,Koui region,6.714140,15.351430,POINT (15.351430 6.714140),139351,Central African Republic,482,Africa,2,5,01/01/2016 00:00:00,11/20/2016 00:00:00,0,0,14,0,14,15,14,
234137,,2016,True,Clear,2,5377,4767,Marakwet - Pokot,5377,5377,Marakwet - Pokot,929,929,Marakwet,670,670,Pokot,1,"""The Star (Kenya),2016-05-20,Pokot bandits raid Marakwet village, steal 80 cows, 480 goats""",The Star (Kenya),2016-05-20,"Pokot bandits raid Marakwet village, steal 80 cows, 480 goats",not clear from article. Other info in the text is attributed to Marakwet East deputy county commissioner Eric Mulevu and Area Senator Kipchumba Murkomen.,1,Endo,,Elgeyo Marakwet county,Marakwet East Constituency,1.266667,35.616667,POINT (35.616667 1.266667),131472,Kenya,501,Africa,1,2,05/11/2016 00:00:00,05/15/2016 00:00:00,0,0,0,4,4,4,4,
234152,,2016,True,Clear,2,5377,4767,Marakwet - Pokot,5377,5377,Marakwet - Pokot,929,929,Marakwet,670,670,Pokot,2,"""The Star (Kenya),2016-09-16,Two shot dead as Marakwet, Pokot clashes intesify"";""The Star (Kenya),2016-09-17,Two killed in fresh clashes""",The Star (Kenya);The Star (Kenya),2016-09-16;2016-09-17,"Two shot dead as Marakwet, Pokot clashes intesify;Two killed in fresh clashes",Area police boss Emmanuel Rono,3,Marakwet East Constituency,,Elgeyo Marakwet county,Marakwet East Constituency,1.151716,35.576350,POINT (35.576350 1.151716),131472,Kenya,501,Africa,1,1,09/15/2016 00:00:00,09/15/2016 00:00:00,1,1,0,0,2,2,2,
234153,,2016,True,Clear,2,5377,4767,Marakwet - Pokot,5377,5377,Marakwet - Pokot,929,929,Marakwet,670,670,Pokot,1,"""The Star (Kenya),2016-09-16,Two shot dead as Marakwet, Pokot clashes intesify""",The Star (Kenya),2016-09-16,"Two shot dead as Marakwet, Pokot clashes intesify","not clear from the article, other information attributed to 	
Area police boss Emmanuel Rono",1,Kabetwa,,Elgeyo Marakwet county,Marakwet East Constituency,1.160771,35.643642,POINT (35.643642 1.160771),131472,Kenya,501,Africa,1,1,09/13/2016 00:00:00,09/13/2016 00:00:00,1,0,0,0,1,1,1,
234154,,2016,True,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,2,"""Reuters News,2016-09-25,Six bodies found in parking lot in Mexico's Sinaloa state"";""Borderland Beat,2016-09-25,Sinaloa: Six bodies dumped in Mazatlán as violence heats up""",Reuters News;Borderland Beat,2016-09-25;2016-09-25,Six bodies found in parking lot in Mexico's Sinaloa state;Sinaloa: Six bodies dumped in Mazatlán as violence heats up," Guadalupe Martinez, a spokesman for the state attorney general's office in Sinaloa",1,Mazatlán town,,Sinaloa state,Mazatlán municipality,23.232900,-106.406200,POINT (-106.406200 23.232900),162868,Mexico,70,Americas,1,2,09/24/2016 00:00:00,09/25/2016 00:00:00,0,0,0,6,6,6,6,
234168,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,2,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Summary Killings and Use of Lethal Force During Protests "";""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ;“SUCH A BRUTAL CRACKDOWN” ,2016-06-30;2016-06-30,Summary Killings and Use of Lethal Force During Protests ;Annex 1: Documented Killings ,,1,Bedeno town,,Oromiya state,East Hararghe zone,9.109720,41.631940,POINT (41.631940 9.109720),143004,Ethiopia,530,Africa,1,1,01/20/2016 00:00:00,01/20/2016 00:00:00,0,0,1,0,1,1,1,
234175,,2016,False,Clear,2,5450,4840,Supporters of ANC - Supporters of IFP,5450,5450,Supporters of ANC - Supporters of IFP,1086,1086,Supporters of ANC,620,620,Supporters of IFP,1,"""All Africa,2016-07-25,25 July, 2016 - Press Releases [press release]""",All Africa,2016-07-25,"25 July, 2016 - Press Releases [press release]",The IFP ,3,Uthukela municipality,,KwaZulu-Natal province,Uthukela municipality,-28.703815,29.657608,POINT (29.657608 -28.703815),88260,South Africa,560,Africa,1,2,07/20/2016 00:00:00,07/25/2016 00:00:00,0,2,0,0,2,2,0,
234178,,2016,False,Clear,2,5314,4704,Pokot - Turkana,5314,5314,Pokot - Turkana,670,670,Pokot,693,693,Turkana,2,"""The Star (Kenya),2016-11-28,Over 20 killed in ongoing Kerio valley, Kapedo attacks"";""The Star (Kenya),2016-12-02,Rift Valley coordinator denies reports 14 killed in Baringo-Turkana clashes""",The Star (Kenya);The Star (Kenya),2016-11-28;2016-12-02,"Over 20 killed in ongoing Kerio valley, Kapedo attacks;Rift Valley coordinator denies reports 14 killed in Baringo-Turkana clashes",Lomelo Chief Christopher Achuka; Baringo County police Commander Peter Ndungu ,5,Between Kerio Valley and Kapedo,,Baringo county,,1.116027,35.873272,POINT (35.873272 1.116027),131472,Kenya,501,Africa,2,2,11/25/2016 00:00:00,11/28/2016 00:00:00,0,0,0,1,1,21,1,
234181,,2016,False,Clear,2,5450,4840,Supporters of ANC - Supporters of IFP,5450,5450,Supporters of ANC - Supporters of IFP,1086,1086,Supporters of ANC,620,620,Supporters of IFP,1,"""All Africa,2016-08-01,IFP Condemns Another Shooting Of Its Member In Umtshezi [press release]""",All Africa,2016-08-01,IFP Condemns Another Shooting Of Its Member In Umtshezi [press release],The IFP,4,KwaZulu-Natal province,,KwaZulu-Natal province,,-29.000000,30.000000,POINT (30.000000 -29.000000),88261,South Africa,560,Africa,1,2,07/27/2016 00:00:00,08/01/2016 00:00:00,0,1,0,0,1,1,1,
234186,,2016,True,Clear,2,14337,13394,Los Ardillos - Los Rojos,14337,14337,Los Ardillos - Los Rojos,6009,6009,Los Ardillos,3299,3299,Los Rojos,2,"""Associated Press Newswires,2016-11-21,Bodies of 9 decapitated men found dumped in southern Mexico"";""Borderland Beat,2016-11-25,Authorities found 32 bodies and 9 severed heads at an outlaw camp in Guerrero""",Associated Press Newswires;Borderland Beat,2016-11-21;2016-11-25,Bodies of 9 decapitated men found dumped in southern Mexico;Authorities found 32 bodies and 9 severed heads at an outlaw camp in Guerrero,"Roberto Alvarez, the state security spokesman",2,Tixtla town,,Guerrero state,Tixtla de Guerrero municipality,17.567320,-99.397990,POINT (-99.397990 17.567320),154962,Mexico,70,Americas,1,2,11/19/2016 00:00:00,11/20/2016 00:00:00,0,0,0,9,9,9,9,
234223,,2016,True,Clear,2,14337,13394,Los Ardillos - Los Rojos,14337,14337,Los Ardillos - Los Rojos,6009,6009,Los Ardillos,3299,3299,Los Rojos,4,"""Agence France Presse,2016-11-24,12 bodies found in clandestine graves in Mexico"";""Associated Press Newswires,2016-11-25,Wave of Mexico violence reveals hidden graves, severed heads"";""Agence France Presse,2016-11-26,A drug gang's killing field haunts Mexican mountain"";""Borderland Beat,2016-11-25,Authorities found 32 bodies and 9 severed heads at an outlaw camp in Guerrero""",Agence France Presse;Associated Press Newswires;Agence France Presse;Borderland Beat,2016-11-24;2016-11-25;2016-11-26;2016-11-25,"12 bodies found in clandestine graves in Mexico;Wave of Mexico violence reveals hidden graves, severed heads;A drug gang's killing field haunts Mexican mountain;Authorities found 32 bodies and 9 severed heads at an outlaw camp in Guerrero","Roberto Alvarez, the state's public safety spokesman",2,Pochahuizco town,,Guerrero state,Zitlala municipality,17.664720,-99.222780,POINT (-99.222780 17.664720),154962,Mexico,70,Americas,2,5,01/01/2016 00:00:00,11/21/2016 00:00:00,0,0,0,32,32,32,32,
234241,,2016,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Associated Press Newswires,2016-11-27,Drug motive eyed in Mexico baby shower killings; 2 kids dead""",Associated Press Newswires,2016-11-27,Drug motive eyed in Mexico baby shower killings; 2 kids dead,security spokesman for Nuevo Leon state,1,Santa Catarina town,,Nuevo León state,Santa Catarina municipality,25.673250,-100.458130,POINT (-100.458130 25.673250),166480,Mexico,70,Americas,1,1,11/26/2016 00:00:00,11/26/2016 00:00:00,0,0,2,1,3,3,3,
234290,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Welega zone,,Oromiya state,East Welega zone,9.083333,36.550000,POINT (36.550000 9.083333),142994,Ethiopia,530,Africa,1,1,01/03/2016 00:00:00,01/03/2016 00:00:00,0,0,1,0,1,1,1,
234291,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Hararghe zone,,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,Africa,1,1,01/05/2016 00:00:00,01/05/2016 00:00:00,0,0,1,0,1,1,1,
234292,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Hararghe zone,,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,Africa,1,1,01/06/2016 00:00:00,01/06/2016 00:00:00,0,0,1,0,1,1,1,
234293,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Welega zone,,Oromiya state,East Welega zone,9.083333,36.550000,POINT (36.550000 9.083333),142994,Ethiopia,530,Africa,1,1,01/06/2016 00:00:00,01/06/2016 00:00:00,0,0,1,0,1,1,1,
234294,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,4,SNNP state,,SNNP state,,6.250000,37.000000,POINT (37.000000 6.250000),138675,Ethiopia,530,Africa,1,1,01/08/2016 00:00:00,01/08/2016 00:00:00,0,0,1,0,1,1,1,
234295,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,Bale zone,,Oromiya state,Bale zone,7.000000,39.983333,POINT (39.983333 7.000000),140120,Ethiopia,530,Africa,1,1,01/09/2016 00:00:00,01/09/2016 00:00:00,0,0,1,0,1,1,1,
234296,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,01/09/2016 00:00:00,01/09/2016 00:00:00,0,0,1,0,1,1,1,
234297,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,01/11/2016 00:00:00,01/11/2016 00:00:00,0,0,1,0,1,1,1,
234298,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,1,Dire Dawa town,,Dire Dawa Chartered City state,,9.593060,41.866110,POINT (41.866110 9.593060),143724,Ethiopia,530,Africa,1,1,01/12/2016 00:00:00,01/12/2016 00:00:00,0,0,1,0,1,1,1,
234299,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Arsi zone,,Oromiya state,West Arsi zone,7.024661,39.032214,POINT (39.032214 7.024661),140119,Ethiopia,530,Africa,1,1,01/12/2016 00:00:00,01/12/2016 00:00:00,0,0,2,0,2,2,2,
234300,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,01/13/2016 00:00:00,01/13/2016 00:00:00,0,0,2,0,2,2,2,
234301,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Hararghe zone,,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,Africa,1,1,01/13/2016 00:00:00,01/13/2016 00:00:00,0,0,1,0,1,1,1,
234302,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,01/14/2016 00:00:00,01/14/2016 00:00:00,0,0,1,0,1,1,1,
234303,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,1,Dire Dawa town,,Dire Dawa Chartered City state,,9.593060,41.866110,POINT (41.866110 9.593060),143724,Ethiopia,530,Africa,1,1,01/15/2016 00:00:00,01/15/2016 00:00:00,0,0,1,0,1,1,1,
234304,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Hararghe zone,,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,Africa,1,1,01/16/2016 00:00:00,01/16/2016 00:00:00,0,0,1,0,1,1,1,
234305,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Welega zone,,Oromiya state,East Welega zone,9.083333,36.550000,POINT (36.550000 9.083333),142994,Ethiopia,530,Africa,1,1,01/21/2016 00:00:00,01/21/2016 00:00:00,0,0,1,0,1,1,1,
234306,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Hararghe zone,,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,Africa,1,1,01/23/2016 00:00:00,01/23/2016 00:00:00,0,0,1,0,1,1,1,
234307,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,01/23/2016 00:00:00,01/23/2016 00:00:00,0,0,1,0,1,1,1,
234308,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,4,SNNP state,,SNNP state,,6.250000,37.000000,POINT (37.000000 6.250000),138675,Ethiopia,530,Africa,1,1,01/24/2016 00:00:00,01/24/2016 00:00:00,0,0,1,0,1,1,1,
234309,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,01/25/2016 00:00:00,01/25/2016 00:00:00,0,0,1,0,1,1,1,
234310,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Hararghe zone,,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,Africa,1,1,01/25/2016 00:00:00,01/25/2016 00:00:00,0,0,1,0,1,1,1,
234312,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Welega zone,,Oromiya state,East Welega zone,9.083333,36.550000,POINT (36.550000 9.083333),142994,Ethiopia,530,Africa,1,1,01/26/2016 00:00:00,01/26/2016 00:00:00,0,0,1,0,1,1,1,
234313,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Welega zone,,Oromiya state,East Welega zone,9.083333,36.550000,POINT (36.550000 9.083333),142994,Ethiopia,530,Africa,1,1,02/04/2016 00:00:00,02/04/2016 00:00:00,0,0,1,0,1,1,1,
234314,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,Borana zone,,Oromiya state,Borana zone,4.883333,38.083333,POINT (38.083333 4.883333),136517,Ethiopia,530,Africa,1,1,02/05/2016 00:00:00,02/05/2016 00:00:00,0,0,2,0,2,2,2,
234315,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,4,SNNP state,,SNNP state,,6.250000,37.000000,POINT (37.000000 6.250000),138675,Ethiopia,530,Africa,1,1,02/05/2016 00:00:00,02/05/2016 00:00:00,0,0,1,0,1,1,1,
234316,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Welega zone,,Oromiya state,East Welega zone,9.083333,36.550000,POINT (36.550000 9.083333),142994,Ethiopia,530,Africa,1,1,02/06/2016 00:00:00,02/06/2016 00:00:00,0,0,1,0,1,1,1,
234317,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Hararghe zone,,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,Africa,1,1,02/16/2016 00:00:00,02/16/2016 00:00:00,0,0,3,0,3,3,3,
234318,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Hararghe zone,,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,Africa,1,1,02/17/2016 00:00:00,02/17/2016 00:00:00,0,0,3,0,3,3,3,
234319,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,Arsi zone,,Oromiya state,Arsi zone,7.750000,39.500000,POINT (39.500000 7.750000),140840,Ethiopia,530,Africa,1,1,02/17/2016 00:00:00,02/17/2016 00:00:00,0,0,1,0,1,1,1,
234320,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Arsi zone,,Oromiya state,West Arsi zone,7.024661,39.032214,POINT (39.032214 7.024661),140119,Ethiopia,530,Africa,1,1,02/17/2016 00:00:00,02/17/2016 00:00:00,0,0,1,0,1,1,1,
234322,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Arsi zone,,Oromiya state,West Arsi zone,7.024661,39.032214,POINT (39.032214 7.024661),140119,Ethiopia,530,Africa,1,1,02/18/2016 00:00:00,02/18/2016 00:00:00,0,0,8,0,8,8,8,
